nG,nO,N,t
8719.877609427193,321780364.5102172,2.491588031610727,17.034068136272545
8903.100468249291,335728420.48013437,2.1661291171060397,17.074148296593187
9089.078797128475,350020891.8899068,1.832633778043826,17.11422845691383
9277.36531616203,364545900.49501246,1.4937125172328,17.154308617234467
9467.135468239709,379105663.511535,1.1539802855373409,17.19438877755511
9656.707108137567,393329547.77813196,0.8220852293054914,17.23446893787575
9842.372231352274,406466033.505172,0.5155628968154229,17.274549098196392
10015.379500806452,416904739.4363325,0.2719890549125278,17.314629258517034
10157.220912307268,423061678.85885453,0.12832382541461074,17.354709418837675
10253.252299149719,425368176.6444459,0.0745033030123792,17.394789579158317
10322.099750515858,426026825.21782553,0.059133229853642645,17.43486973947896
10381.651893142425,426207234.0025553,0.05492230198733295,17.474949899799597
10438.617434203545,426256116.16790336,0.05378038892736034,17.51503006012024
10495.075996063859,426269370.53985673,0.05346980287617063,17.55511022044088
10551.614869974048,426272873.6370917,0.05338674469451993,17.595190380761522
10608.39993869827,426273883.84105694,0.053361848278007634,17.635270541082164
10665.472259457312,426274014.19013983,0.053357475106260405,17.675350701402806
10722.851624616607,426274071.217914,0.053354805600738,17.715430861723448
10780.539686049815,426274054.9242616,0.05335383972564262,17.755511022044086
10838.538104517558,426274038.6306099,0.05335286660892391,17.795591182364728
10896.848549715198,426274022.3369588,0.05335188621162174,17.83567134268537
10955.472700320925,426274006.0433084,0.053350898494566416,17.87575150300601
11014.408454967535,426273769.7853899,0.053355036006391285,17.915831663326653
11073.665068212278,426273753.4917491,0.05335403353175598,17.955911823647295
11133.240477171525,426273737.1981089,0.05335302361859209,17.995991983967937
11193.136396940043,426273720.9044694,0.05335200622688022,18.036072144288575
11253.354551839682,426273704.6108304,0.05335098131638569,18.076152304609217
11313.89667546899,426273468.353079,0.05335508134262995,18.11623246492986
11374.764510753135,426273452.05944973,0.05335404127280282,18.1563126252505
11435.95980999408,426273435.76582104,0.05335299356218555,18.196392785571142
11497.484334921028,426273419.472193,0.05335193816967063,18.236472945891784
11559.339856741144,426273403.17856556,0.05335087505392939,18.276553106212425
11621.524158259574,426273166.92098117,0.05335493675903918,18.316633266533067
11684.047004146025,426273150.6273634,0.053353858072274496,18.356713426853705
11746.906217810452,426273134.33374625,0.053352771536961406,18.396793587174347
11810.103608883881,426273118.0401297,0.05335167711087471,18.43687374749499
11873.640996733007,426273028.4252437,0.05335228558119875,18.47695390781563
11937.520210512574,426273012.1316312,0.053351175245913984,18.517034068136272
12001.743089218022,426272775.8742636,0.05335518937944704,18.557114228456914
12066.311481738441,426272759.58066076,0.05335406296319076,18.597194388777556
12131.227246909782,426272743.2870586,0.05335292844160292,18.637274549098194
12196.492253568404,426272726.993457,0.0533517857710769,18.677354709418836
12262.108380604828,426272637.37865317,0.05335234573583872,18.717434869739478
12328.077517017862,426272621.08505565,0.05335118663561143,18.75751503006012
12394.40156196897,426272384.82790476,0.05335515173714001,18.79759519038076
12461.082424836954,426272368.5343169,0.05335397602982256,18.837675350701403
12528.122025272909,426272352.24072963,0.05335279195198952,18.877755511022045
12595.522293255495,426272335.947143,0.053351599458607665,18.917835671342683
12663.285169146517,426272246.3324214,0.05335210933089927,18.957915831663325
12731.412603746745,426272230.03883886,0.05335089987028421,18.997995991983966
12799.902155046271,426271993.7819047,0.053354814438523746,19.03807615230461
12868.764577814882,426271977.4883318,0.05335358782804023,19.07815631262525
12937.997474764632,426271961.1947595,0.05335235257318436,19.118236472945892
13007.602839016203,426271944.90118784,0.05335110862744961,19.158316633266534
13077.578175583685,426271708.6444117,0.053354988523836966,19.198396793587175
13147.934472546587,426271692.3508496,0.05335372705619123,19.238476953907814
13218.669280611159,426271676.0572882,0.05335245675664348,19.278557114228455
13289.784636136046,426271659.7637274,0.053351177577678245,19.318637274549097
13361.277990010103,426271423.50710934,0.05335502205012632,19.35871743486974
13433.1605686839,426271407.2135582,0.05335372496913686,19.39879759519038
13505.429869729662,426271390.9200077,0.053352418864647574,19.438877755511022
13578.087973682002,426271374.6264578,0.05335110368811222,19.478957915831664
13651.132276130358,426271138.36999774,0.05335491196821879,19.519038076152302
13724.574247067496,426271122.0764575,0.05335357850130013,19.559118236472944
13798.411329778955,426271105.7829179,0.05335223581512747,19.599198396793586
13872.645649933645,426271089.4893789,0.05335088386010149,19.639278557114228
13947.274546621957,426270853.23307693,0.05335465516279532,19.67935871743487
14022.309738662132,426270836.9395476,0.05335328452060217,19.71943887775551
14097.748613875367,426270820.64601886,0.05335190445915433,19.759519038076153
14173.593344043984,426270731.0316158,0.053352225748192726,19.79959919839679
14249.846112634339,426270714.7380911,0.05335082669587167,19.839679358717433
14326.50418638606,426270478.4819968,0.05335455064642195,19.879759519038075
14403.57960275479,426270462.18848175,0.053353132398826254,19.919839679358716
14481.06967853597,426270445.8949674,0.053351704475861926,19.95991983967936
14558.9766445632,426270356.2806431,0.05335197764438803,20.0
