	nG	nO	N	t
399	203098976.10399875	10860570.900801845	0.04762117068866265	36.41057052852643
400	203213390.88529527	10746852.361739023	0.04760309318686786	36.50182509125457
401	203326654.0117203	10634279.40221797	0.04758521683268128	36.5930796539827
402	203438776.3634221	10522841.540006662	0.04756752236938342	36.68433421671084
403	203549768.2907135	10412528.264797978	0.04755001652755989	36.775588779438976
404	203659640.24433023	10303329.153698774	0.04753269734566604	36.86684334216711
405	203768402.63467047	10195233.840906747	0.04751556211884823	36.95809790489525
406	203880421.02182	10088301.677673941	0.04729280618882064	37.04935246762338
407	203987977.9792641	9982264.933301477	0.04723584367825159	37.14060703035152
408	204093647.78662983	9877276.321939077	0.047217820336791366	37.23186159307966
409	204198215.81930232	9773352.841551578	0.047201414592343345	37.32311615580779
410	204301721.09145975	9670485.372557461	0.0471852355166416	37.41437071853593
411	204404174.47171706	9568664.096096708	0.04716923389395277	37.50562528126407
412	204505585.6690098	9467879.360753153	0.04715340669816881	37.5968798439922
413	204605965.06841475	9368121.263399648	0.047137731180401446	37.68813440672034
414	204705321.92037085	9269380.029420905	0.047122231427466445	37.779388969448476
415	204803665.91169623	9171646.159325305	0.04710689846888684	37.87064353217661
416	204901006.77974868	9074909.882040363	0.04709173363305069	37.96189809490475
417	205001671.26903206	8979218.80149047	0.04687328636477299	38.053152657632886
418	205097849.55301076	8884344.551506115	0.04682543115611304	38.14440722036102
419	205192385.49226686	8790421.91056154	0.04680961386282751	38.23566178308916
420	205285929.46606162	8697461.345272824	0.04679509662219989	38.326916345817295
421	205378513.69394854	8605454.375056313	0.04678077518266861	38.41817090854543
422	205470148.1995752	8514391.855359185	0.04676660859053972	38.509425471273566
423	205560842.15976226	8424264.678329187	0.04675259359723001	38.6006800340017
424	205650604.5891963	8335063.905897102	0.04673872662268189	38.69193459672984
425	205739444.4443758	8246780.523631828	0.046725010365814654	38.783189159457976
426	205827370.61684737	8159405.704174615	0.0467114418680368	38.87444372218611
427	205914391.962301	8072930.674389694	0.046698017337800844	38.96569828491425
428	206004776.40992823	7987392.993598256	0.04648449083087261	39.056952847642386
429	206090689.14853823	7902598.961725291	0.046444281075339176	39.14820741037052
430	206175172.8059254	7818666.192859573	0.046430391308884524	39.239461973098656
431	206258764.8350564	7735600.5279950965	0.04641755189301518	39.330716535826795
432	206341492.21200332	7653393.968745329	0.04640488028489526	39.42197109855493
433	206423363.86425412	7572038.261574981	0.046392345300603904	39.513225661283066
434	206504388.20317206	7491525.040251354	0.046379945023877885	39.604480224011205
435	206584573.506836	7411846.054371793	0.046367678365888426	39.69573478673934
436	206663927.9991185	7332993.127403334	0.04635554333665524	39.786989349467476
437	206742459.82182816	7254958.152693431	0.046343538527649324	39.878243912195614
438	206820177.27328292	7177732.864756443	0.046331662658603986	39.969498474923746
439	206901274.09231168	7101347.074648391	0.046123482260426805	40.060753037651885
440	206977944.0245406	7025636.84565397	0.0460896989242576	40.15200760038002
441	207053370.6600905	6950704.002501618	0.04607749738269064	40.243262163108156
442	207127997.16885185	6876551.176894817	0.046066142975424204	40.334516725836295
443	207201845.96419936	6803171.045924873	0.046054934128530324	40.42577128856443
444	207274925.23495632	6730555.937590155	0.04604384712542126	40.517025851292566
445	207347242.65441608	6658698.240878924	0.046032879401585174	40.608280414020705
446	207418805.79412603	6587590.4873373415	0.046022026501656814	40.699534976748836
447	207489622.147118	6517225.168902185	0.04601128947935391	40.790789539476975
448	207559698.850796	6447594.919121039	0.04600067934752603	40.882044102205114
449	207629043.60582095	6378692.419575024	0.045990178696945015	40.973298664933246
450	207701765.23498744	6310539.793904947	0.04578766229671951	41.064553227661385
451	207770128.50816223	6243000.201997562	0.045759264060339686	41.155807790389524
452	207837409.9070632	6176160.63026296	0.045748541387509535	41.247062353117656
453	207903974.2917649	6110021.557896313	0.04573850232753784	41.338316915845795
454	207969840.38210848	6044576.242248052	0.0457285902193372	41.42957147857393
455	208035015.5938187	5979817.718887418	0.04571878449387719	41.520826041302065
456	208099506.83781677	5915739.023292298	0.04570908807476077	41.612080604030204
457	208163321.0352522	5852333.370909477	0.04569949503935621	41.703335166758336
458	208226464.9196581	5789594.016786598	0.045690006356143745	41.794589729486475
459	208288945.23015168	5727514.165795734	0.0456806250798559	41.885844292214614
460	208350769.0733218	5666087.2134027295	0.04567132830668805	41.977098854942746
461	208415949.685144	5605329.780863953	0.045474693367135055	42.068353417670885
462	208476859.5437998	5545127.259504959	0.04545080736467542	42.159607980399024
463	208536827.72696856	5485553.818523388	0.045441380052948864	42.250862543127155
464	208596154.15947932	5426608.507656126	0.045432506368129684	42.342117105855294
465	208654854.53759766	5368285.16905668	0.04542374314430126	42.43337166858343
466	208712935.54607442	5310577.430762711	0.045415076317653104	42.524626231311565
467	208770403.526088	5253479.033590846	0.045406502558135754	42.615880794039704
468	208827264.73562664	5196983.73754627	0.045398021518727856	42.70713535676784
469	208883525.093744	5141085.622433467	0.04538963372426382	42.798389919495975
470	208939190.8988328	5085778.406002066	0.04538133893178513	42.889644482224114
471	208994268.55518943	5031055.89381742	0.045373127889634726	42.980899044952245
472	209052670.1277651	4976930.268370997	0.045182490522197506	43.072153607680384
473	209106901.71031168	4923306.54720708	0.045162383826868886	43.16340817040852
474	209160313.27887753	4870247.15538732	0.0451540939418094	43.254662733136655
475	209213151.1394023	4817750.242841444	0.04514625163076152	43.345917295864794
476	209265428.58297858	4765810.054613648	0.04513850690252816	43.43717185859293
477	209317151.45413736	4714420.974353693	0.04513084964525313	43.528426421321065
478	209368325.586961	4663577.398775774	0.04512326963003466	43.619680984049204
479	209418956.4093509	4613273.801330687	0.04511577194874732	43.71093554677734
480	209469049.5488282	4563504.543747172	0.04510835762129866	43.802190109505474
481	209518610.59239104	4514264.107156509	0.045101023994005	43.89344467223361
482	209567645.0052874	4465547.054344128	0.045093770275627776	43.98469923496175
483	209619959.04002425	4417361.582409073	0.04490919358865827	44.075953797689884
484	209668214.43296373	4369628.94759241	0.044892254493349	44.16720836041802
485	209715755.46422017	4322401.785235608	0.04488496111110296	44.25846292314616
486	209762784.08967113	4275677.695963994	0.044878032569195515	44.349717485874294
487	209809311.65975243	4229451.371990929	0.0448711883595646	44.44097204860243
488	209855343.247202	4183717.8636054834	0.04486442325675765	44.532226611330564
489	209900884.11689675	4138472.2676281794	0.04485772093433088	44.6234811740587
490	209945939.17876825	4093709.368338047	0.0448510961461781	44.71473573678684
491	209990513.75086692	4049424.1491047214	0.044844535389938524	44.805990299514974
492	210034612.21554956	4005611.5312503	0.04483807157675888	44.89724486224311
493	210078240.37999538	3962266.775984742	0.044831655513864616	44.98849942497125
494	210125094.4692936	3919395.010927702	0.044653144799837396	45.079753987699384
495	210168007.9989709	3876931.3981682174	0.04463886194843247	45.17100855042752
496	210210298.9374055	3834919.919668283	0.044632442781268766	45.26226311315566
497	210252132.6474282	3793357.905045645	0.04462632101608532	45.35351767588379
498	210293518.58573413	3752240.72150219	0.04462027280570534	45.44477223861193
499	210334461.52106398	3711563.775076902	0.044614290525370304	45.53602680134007
500	210374966.0973839	3671322.4372161035	0.044608373969694096	45.6272813640682
501	210415036.9039215	3631512.1658162363	0.04460252145233825	45.71853592679634
502	210454678.45969808	3592128.456159944	0.044596732812453126	45.80979048952448
503	210493895.3208218	3553166.7777124546	0.04459100737125656	45.90104505225261
504	210532691.50904125	3514623.133274186	0.0445853444269643	45.99229961498075
505	210574653.2038436	3476499.572864765	0.04441286325604217	46.08355417770888
506	210612796.75876495	3438743.6056369045	0.04440080675654286	46.17480874043702
507	210650397.38205314	3401391.5845921175	0.04439515558478606	46.26606330316516
508	210687590.34564856	3364440.7406422985	0.04438974758744153	46.35731786589329
509	210724383.6545592	3327886.936790791	0.04438440335473091	46.44857242862143
510	210760781.74540108	3291726.0222429764	0.044379110082613006	46.53982699134957
511	210796788.27159512	3255953.748553707	0.044373895947345726	46.6310815540777
512	210832408.08845496	3220566.1247892873	0.0443687212239007	46.72233611680584
513	210867644.8300165	3185559.0616016365	0.04436360757772961	46.81359067953398
514	210902502.450633	3150928.6843890096	0.044358551766626154	46.90484524226211
515	210936985.06174102	3116670.895503143	0.04435355364459532	46.99609980499025
516	210974566.22881442	3082786.5617006808	0.0441870251936851	47.08735436771839
517	211008454.32705566	3049232.675270322	0.04417683623881629	47.17860893044652
518	211041868.6393964	3016039.307056177	0.04417186167951239	47.26986349317466
519	211074919.78843105	2983203.7068896526	0.04416708491297153	47.3611180559028
520	211107614.57265973	2950722.1149886223	0.044162365080979704	47.45237261863093
521	211139956.84999362	2918590.7855026256	0.04415769743909913	47.54362718135907
522	211171950.24417982	2886806.1045156578	0.0441530819828288	47.6348817440872
523	211203598.69908875	2855364.3090131884	0.04414851077435312	47.72613630681534
524	211234905.61729407	2824261.7900738693	0.04414399386676399	47.81739086954348
525	211265874.74833024	2793494.9202830708	0.044139526041077855	47.90864543227161
526	211296509.58164543	2763060.2214373406	0.04413510721719116	47.99989999499975
527	211330170.9815952	2732957.216975473	0.043974453588682835	48.09115455772789
528	211360265.71141967	2703150.935751461	0.043965833328179015	48.18240912045602
529	211389946.80076638	2673666.113463982	0.04396145169150079	48.27366368318416
530	211419304.55241525	2644500.0977030927	0.04395723257893765	48.3649182459123
531	211448344.75679362	2615649.555320943	0.043953062141321116	48.45617280864043
532	211477070.9623609	2587111.1200248552	0.043948932346294885	48.54742737136857
533	211505486.15419734	2558881.4219254083	0.04394486153238971	48.63868193409671
534	211533594.09478435	2530957.209520706	0.043940826363203206	48.72993649682484
535	211561397.83260387	2503335.231867399	0.04393683668435141	48.82119105955298
536	211588900.46128392	2476012.384214107	0.04393289342521114	48.91244562228112
537	211616555.6719344	2448987.975063616	0.043907928632624965	49.00370018500925
538	211646261.79134834	2422252.639886122	0.04377409258556171	49.09495474773739
539	211672977.58265826	2395786.062994405	0.04376678954291323	49.18620931046552
540	211699331.99610865	2369605.8843999854	0.04376292970305803	49.27746387319366
541	211725398.71425822	2343709.589274645	0.04375920354215319	49.3687184359218
542	211751182.69411948	2318094.1698753783	0.04375552081090981	49.45997299864993
543	211776686.99928045	2292756.6383469235	0.04375187839291064	49.55122756137807
544	211801914.62215284	2267694.0143916346	0.04374827613081609	49.64248212410621
545	211826868.52256387	2242903.3604966025	0.043744713388187965	49.73373668683434
546	211851551.62851298	2218381.7676088517	0.04374118968249262	49.82499124956248
547	211875966.91806996	2194126.274759279	0.043737704625333544	49.91624581229062
548	211900937.53319275	2170138.875659411	0.04369588267809931	50.00750037501875
549	211927139.88008943	2146403.8631365616	0.04358499884391213	50.09875493774689
550	211950847.92485267	2122911.419376138	0.0435788003964576	50.19000950047503
551	211974239.9254611	2099673.9513623426	0.04357540246200044	50.28126406320316
552	211997376.13928485	2076689.1178624544	0.04357211181156978	50.3725186259313
553	212020260.7501856	2053954.2479864587	0.043568858453656156	50.46377318865944
554	212042896.48483577	2031466.6075914248	0.04356564311901281	50.55502775138757
555	212065286.06859222	2009223.5786470678	0.04356246118421971	50.64628231411571
556	212087432.23557976	1987222.3891321183	0.04355931480254589	50.73753687684384
557	212109337.28047875	1965460.7718395898	0.04355620301660323	50.82879143957198
558	212131004.3002554	1943935.5927238907	0.04355312799489438	50.92004600230012
559	212153550.226509	1922649.8198104382	0.043498005281747784	51.01130056502825
560	212176659.40845186	1901586.0597643617	0.043406326853106816	51.10255512775639
561	212197691.5509839	1880740.5470937954	0.043401062326614274	51.19380969048453
562	212218447.2780763	1860121.8848236608	0.043398067277444975	51.28506425321266
563	212238975.63456082	1839727.914942454	0.0433951614116916	51.3763188159408
564	212259280.40937817	1819556.035008113	0.04339228992203978	51.46757337866894
565	212279363.67077786	1799604.045413539	0.04338945923457383	51.55882794139707
566	212299228.27582648	1779869.7631650604	0.04338663831469608	51.65008250412521
567	212318876.04952192	1760350.658954836	0.04338386028414714	51.74133706685335
568	212338309.55238292	1741044.4381668142	0.043381113109115244	51.83259162958148
569	212357531.01106855	1721948.799252466	0.043378400606950245	51.92384619230962
